tree_id,group_id,Zmax,Zmean,Zsd,Zskew,Zkurt,Zentropy,Zq5,Zq10,Zq15,Zq20,Zq25,Zq30,Zq35,Zq40,Zq45,Zq50,Zq55,Zq60,Zq65,Zq70,Zq75,Zq80,Zq85,Zq90,Zq95,Zpcum5,Zpcum10,Zpcum15,Zpcum20,Zpcum25,Zpcum30,Zpcum35,Zpcum40,Zpcum45,Zpcum50,Zpcum55,Zpcum60,Zpcum65,Zpcum70,Zpcum75,Zpcum80,Zpcum85,Zpcum90,Zpcum95,Itot,Imax,Imean,Isd,Iskew,Ikurt,Ipcumzq5,Ipcumzq10,Ipcumzq15,Ipcumzq20,Ipcumzq25,Ipcumzq30,Ipcumzq35,Ipcumzq40,Ipcumzq45,Ipcumzq50,Ipcumzq55,Ipcumzq60,Ipcumzq65,Ipcumzq70,Ipcumzq75,Ipcumzq80,Ipcumzq85,Ipcumzq90,Ipcumzq95,p1th,p2th,p3th,p4th,slope_mean,dtm_mean,aspect_mean
302.0,1.0,-24.829200000000004,-28.60000248071979,4.48753610486789,-2.16679567798384,4.1532650707385725,3.3826437162737957,-42.34241,-34.33367,-33.19693,-30.7057,-28.523699999999998,-28.151479999999996,-27.275805000000002,-26.99492,-26.83489,-26.711549999999995,-26.6048,-26.48108,-26.367694999999998,-26.24421,-26.119549999999997,-25.929239999999997,-25.725195000000003,-25.55278,-25.363994999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60504320.0,38656.0,7776.904884318766,7196.968604090553,1.7666440647689132,3.4444150201844375,3.6772514755971146,6.996974761471578,9.24115170619222,12.284583976813558,14.840170090334045,16.79240093930483,19.158010535446063,23.125515665658252,28.2396496646851,33.714696735704166,39.94245700141742,46.34538492458059,52.51814085341344,58.477649199263794,64.30980134972181,70.34631576720473,77.47403160633819,84.53024180752713,92.81770293426982,82.6478149100257,15.784061696658098,1.5295629820051413,0.038560411311053984,1.7179487995590754,49.46043700514139,187.51325338917604
303.0,1.0,-18.5973,-25.48140496034413,6.454171172650833,-2.041664780250018,4.015433086638867,3.836133162853469,-41.02348,-33.052060000000004,-30.9551,-28.654100000000003,-26.7734,-25.6059,-24.6558,-24.2952,-23.893100000000004,-23.3149,-22.72632,-22.212000000000003,-21.88214,-21.629360000000002,-21.414099999999998,-21.183,-20.89058,-20.45542,-19.9949,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,592450048.0,38656.0,11377.298177558427,7533.386103786481,0.6865705260308208,0.3351973298655979,3.9041887291736703,7.7313765362375335,11.521965139582536,15.135650389887385,19.096401524808385,23.285217119266736,27.993335228829284,33.09574818365108,38.15253096240782,43.275598485562114,47.915919486937064,53.00014086588445,58.71830193522071,64.62412574570338,70.52986313539805,76.5292374488929,82.57372341372484,89.10501767737219,94.97238423719395,73.3585543371805,24.11614464309719,2.4254412075355747,0.09601905017955563,2.361496511044496,49.37002658383423,206.74747742651067
304.0,1.0,-20.472399999999997,-30.539339744462694,8.838087876485583,-0.6869974063443207,-0.8608830955014226,4.107639771094511,-48.58137,-44.967,-42.5749,-37.9112,-37.1678,-36.50832,-34.12607,-32.019,-29.676109999999994,-25.983400000000003,-25.21109,-24.56164,-23.922499999999996,-23.299780000000002,-22.747999999999998,-22.364720000000002,-22.077580000000005,-21.75616,-21.35661,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,201728000.0,38656.0,8079.785316617936,6662.823031955667,1.354908686792515,2.086275568572508,5.330583756345178,9.071192893401015,13.840101522842641,18.836040609137054,23.719162436548224,30.595050761421323,37.54835025380711,42.08197969543147,44.91345177664975,46.61205583756345,49.27043147208121,52.20456852791878,55.35406091370558,58.988324873096445,64.16497461928934,70.42106598984772,76.38045685279188,83.36484771573605,91.98261421319796,65.81087034886049,29.462891016141306,4.441863259502544,0.2803700885168422,2.9823911388836404,49.29306325549725,249.90583067727417
305.0,2.0,-28.680500000000002,-33.6930751786269,2.6304128813261745,-1.1437668458718186,1.3989926272877362,3.936641000756192,-38.23166,-37.42416,-36.67958000000001,-35.81192,-35.42595,-34.66142,-34.14462,-33.71048,-33.403169999999996,-33.1316,-32.795629999999996,-32.43898,-32.080200000000005,-31.807420000000004,-31.565150000000003,-31.353279999999998,-31.169610000000002,-30.997439999999997,-30.758539999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,200458752.0,38656.0,12454.722087604847,8576.547930352515,0.8134513739426773,0.16855114506007984,2.6262959074992147,7.020823914936875,10.55907601380258,14.513653162921017,19.009835998579895,22.893663430569497,28.072951387026496,32.420610899543064,37.25853785620695,42.44152931771221,47.69386571856937,52.862937109376,57.48912574293589,63.450491799929,69.33127469535478,75.10542218680479,81.31900970829152,87.59389662368046,94.19724612472893,71.88567878223051,25.927306616961786,2.13730972351662,0.04970487729108419,2.3281253757593943,49.08447776949363,196.06769571088543
306.0,1.0,-29.305600000000002,-34.660327147527994,3.9065461025327006,-1.1630499500885585,0.9582155596369741,4.0977703779841,-43.972024999999995,-39.71455,-38.309825000000004,-37.482800000000005,-36.959725,-36.272600000000004,-35.245525,-34.646100000000004,-34.153475,-33.57915,-33.015625,-32.6884,-32.3622,-32.060599999999994,-31.637125,-31.3605,-31.110775,-30.7175,-30.146025000000005,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,256360448.0,38656.0,12699.91320717329,8897.913228117433,0.741577320481003,-0.07670380191892168,2.59035278328114,6.016928165143478,9.47925321147824,12.983419345561451,17.033916245925738,21.970066146865214,26.193719243305424,30.864942161436698,35.66748018789544,40.74932495046974,46.22771138237361,51.679834792612,57.703553396817284,63.71658704544002,70.06414967725443,76.00178948041159,81.78324918514731,87.78010561129929,94.22722806288746,72.84256415337363,24.73991875557317,2.3432081640741105,0.06935499851382146,1.908909095765173,49.42929625483008,166.67433050822993
307.0,1.0,-26.43,-31.632473994006848,7.478010106757954,-1.515716499477358,0.44340392983472166,3.2039806182324355,-48.08724,-46.47114,-45.827875,-35.70454,-29.66585,-29.07051,-28.447370000000003,-28.22098,-28.070365,-27.93,-27.827409999999997,-27.73188,-27.636425000000003,-27.53738,-27.424375,-27.312500000000004,-27.209844999999998,-27.10925,-26.94362,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111316224.0,38656.0,11913.123287671233,8160.447050682892,0.8116837414116903,0.4283587443304393,2.522370863028915,4.556963771965531,6.689066276628283,9.180850403261973,11.475315583827205,15.03556570513926,19.76317126962553,24.53792180374354,29.71466944477024,35.36769626680833,41.15180910196882,47.01319369223304,53.305322322108225,59.79706965266806,66.49257524222165,73.48290937356984,80.31364053455496,86.8092974479623,93.55378781084059,73.8013698630137,24.357876712328768,1.7872431506849313,0.05351027397260274,2.1835256118640407,49.039214511986295,208.23604885992532
308.0,1.0,-21.895699999999998,-28.361555333324706,7.096816884416239,-1.683190927128184,1.7210779115011894,3.9382455873471125,-46.561,-41.93814,-35.19446,-31.99674,-29.328300000000002,-27.791579999999996,-27.026079999999997,-26.326259999999998,-25.81568,-25.4645,-25.141299999999998,-24.79244,-24.422500000000003,-24.066,-23.7947,-23.554999999999996,-23.24924,-22.96286,-22.60918,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,999055104.0,38656.0,12924.888469151454,7876.378401443246,0.6395847455654863,0.23707726112385208,3.1042964372864064,5.5011083752993875,7.809901144351692,9.815046998648835,12.846801291152804,16.93944921780811,22.229260339177447,27.945868339210243,34.31843054775085,40.650762743112914,46.91534452137687,53.12301492430992,59.41468149488579,65.99959155005727,72.4663227384903,78.50400211758489,84.19472966327992,89.66785639883985,94.92420229905557,79.22817185660504,19.10035318317658,1.6106705305509914,0.060804429667386826,3.079295713493853,49.106043384607425,184.5556613691527
309.0,1.0,-24.529999999999998,-29.06065848624479,4.083279010898927,-2.7589408893024583,7.888648155997904,3.536070280932027,-40.312419999999996,-31.44388,-30.33886,-29.708880000000004,-29.315499999999997,-29.0666,-28.861539999999998,-28.694300000000002,-28.521880000000003,-28.3051,-28.050639999999994,-27.79124,-27.4758,-27.16308,-26.7913,-26.46782,-26.187699999999996,-25.9707,-25.612080000000002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,533615872.0,38656.0,14549.05995583063,8476.13581515104,0.49165792426090626,-0.08427798890420268,2.2738034298949787,3.8924659272503797,7.531338198276082,12.118668014432673,17.150290462124783,22.284242699587466,27.59891519868434,32.66263264373065,37.95115899401133,43.55176001961201,49.11134277505148,54.581452929496066,60.177112572843406,65.54513281044234,70.92519466887222,76.98308943853904,82.84898991910046,88.51291739687983,94.35953209427772,84.1835482727595,14.764021048613573,1.0169861220928647,0.03271805218529324,2.1731858303048224,49.05474554080214,289.2840517882539
310.0,1.0,-27.230999999999998,-33.23572775610583,4.752122052372807,-0.39342578450497906,-1.0757212405543288,3.898192590070684,-40.6941,-39.566230000000004,-38.263594999999995,-37.61658,-37.180925,-36.7905,-36.2833,-35.5158,-34.75159,-33.01345,-30.749799999999997,-29.41548,-29.056289999999997,-28.823809999999998,-28.583075,-28.404599999999995,-28.254299999999997,-28.094200000000004,-27.887905,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,309318656.0,38656.0,6557.8073270013565,5590.271389029503,1.9014885189889528,4.800192399245241,4.9215576573564315,9.774422400180091,14.231764927880716,18.53483806679931,23.668185083540514,29.894742591924363,35.92515286242548,42.89756645004949,50.04121574871966,55.114642680976864,58.15674564420712,61.18419963650689,64.77253541409414,69.02893047614948,73.79539111924758,78.55109263115381,83.7728300487637,89.16323753844321,94.60206111848618,63.34591248303935,32.08955223880597,4.384328358208956,0.1802069199457259,1.3884051685098435,49.01054136914857,213.19235756026958
311.0,1.0,-26.108999999999998,-33.96621439210294,6.08510439966628,-0.8234582695347834,-0.602617194007236,4.298521274140264,-45.72467,-44.39837,-43.0467,-40.55813999999999,-37.379225,-36.2994,-34.545300000000005,-33.55797999999999,-32.811765,-31.7798,-30.964135,-30.46452,-30.065209999999997,-29.6449,-29.196,-28.661339999999996,-28.155944999999996,-27.709130000000002,-27.2353,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,565674752.0,38656.0,6592.638478392616,5627.892875538986,1.9295286108352623,4.839049698267843,4.627937150710944,10.361153965733298,16.22063414985154,21.71214033607779,26.856490140822125,32.400402413576344,37.22176237414959,41.19095773254522,45.349005076330506,49.42251479521575,55.08115023666462,60.265053512588096,66.17440546471481,71.20620437378122,75.50508741814943,79.96372304062105,84.37131024720014,88.77441714068229,93.75123038901336,67.40128665330288,28.668826628129224,3.7550696937205723,0.17248613118269546,2.2979949649532623,49.197742076126985,179.33575665685115
312.0,1.0,-27.2749,-30.174799071457407,3.0616072273174404,-2.9678149121899873,8.742505444281722,3.1360169937448634,-38.26564,-32.932500000000005,-30.62996,-30.172339999999995,-29.9524,-29.7831,-29.6389,-29.50688,-29.385300000000004,-29.267699999999998,-29.1673,-29.07022,-28.9866,-28.89684,-28.79555,-28.668,-28.51827,-28.345940000000002,-28.083340000000003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,294733056.0,38656.0,16998.273026126073,8841.763881418115,0.11414761318515922,-0.5661803317209495,1.3737502182313748,2.5606683221850757,5.4653822067382904,10.0640058507723,15.259693164515623,20.28704917306595,25.647506603399112,31.233708647868802,36.83519774585447,42.36476820570815,47.90667253828495,53.5536753637841,59.2228270452297,64.71756734337936,70.44343746769958,76.23558044334192,82.30271666575466,88.36116706230604,94.3951234299284,88.28652171405503,10.600380644789203,1.0900282599919258,0.02306938116385028,4.175753207179744,48.85861460868561,162.6138159953616
313.0,1.0,-25.666700000000002,-28.764850677318513,2.0213988503051024,-2.5452643357995752,9.652541862761868,3.3962383483366763,-31.68407,-30.63608,-30.361289999999997,-30.091920000000002,-29.68135,-29.24418,-28.830509999999997,-28.55308,-28.30098,-28.147300000000005,-28.032899999999998,-27.922900000000002,-27.83176,-27.7364,-27.61685,-27.45128,-27.20031,-26.948839999999997,-26.663950000000003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,213102592.0,38656.0,14803.931365057311,8765.785997927926,0.4165209885884958,-0.2960660447246064,1.5984488823111078,5.76587637188383,10.190502047014052,14.274799623272532,18.702788936513734,22.883310588732773,27.210150498779477,31.803919118919023,37.20592192515424,42.57597016933515,47.9722067388087,53.62263824552637,59.61123551233014,65.48222557518211,70.97648816960425,76.46822803544313,82.79186768408711,89.21761777538586,95.15143579295365,82.1952066689823,16.873914553664466,0.9308787773532476,0.0,1.598951796306244,48.878914623133035,153.8341524781027
314.0,1.0,-24.4776,-29.543197836042474,5.074652447897742,-1.6781360937297294,1.6010231060196887,3.7644130800255082,-41.8234,-40.4159,-35.659000000000006,-30.8237,-29.817549999999997,-29.1134,-28.81545,-28.412499999999998,-27.8868,-27.5708,-27.35055,-27.1498,-26.912,-26.6543,-26.4303,-26.204800000000002,-25.92295,-25.5564,-25.2142,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,220824576.0,38656.0,11112.907050475567,7936.38900769713,0.8542950554190686,0.4038958620761095,1.970215489058609,4.521351826347445,7.130336797295605,9.906607496440976,13.617266947678866,20.205171366433415,26.050549735913453,31.76376890224392,37.81955863463313,43.653460020681756,49.11372183501894,54.478458049886626,60.6875060862791,66.70596664023482,72.62507593357725,78.21007748702753,83.26794930651197,88.70919874425572,94.41175243103376,73.20718635197021,24.150772482512203,2.5715867344371195,0.07045443108046902,3.198992479545969,48.767013970107186,185.22406606825606
315.0,1.0,-27.284900000000004,-32.035017863946656,3.549395529485139,-1.7155196164701345,3.183779703522041,3.80243421406239,-38.943374999999996,-37.4093,-36.011475000000004,-34.3563,-33.028400000000005,-32.3463,-31.9956,-31.5585,-31.0507,-30.660200000000003,-30.4157,-30.203200000000002,-29.988049999999998,-29.798700000000004,-29.622275000000002,-29.4217,-29.248,-29.0389,-28.762,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,266724352.0,38656.0,10585.979996824894,7388.646163472075,0.9298182032862904,0.824212391111169,2.483558756569779,6.844951300134755,10.278992448353572,14.069500485654943,18.67487225163453,23.815136309713484,28.054443262833384,32.22781247960441,36.96477178056843,42.282117532335405,47.57623630856173,53.47579211664932,59.13559178878425,64.92640312047698,70.9695438682704,76.78339021702826,82.35440909422474,88.60544087103078,94.71931831706165,73.38466423241783,24.23003651373234,2.3059215748531514,0.07937767899666613,8.349952159459926,48.3973326877282,150.21105025355007
316.0,1.0,-22.583699999999997,-28.429261112405424,3.6483623880734215,-1.3499267863523032,2.3454833036692113,3.8588005998726476,-35.964439999999996,-33.66188,-31.82564,-30.791480000000004,-30.1188,-29.47084,-28.9043,-28.33244,-27.87676,-27.4745,-27.104500000000005,-26.799280000000003,-26.513740000000002,-26.2314,-25.9331,-25.6594,-25.360760000000003,-24.774139999999996,-23.9577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,826622464.0,38656.0,10136.015401027553,7069.8769274877495,0.8594975669938234,0.6829194116235082,2.6547896961096864,5.69970089755509,8.554490965297552,12.957750927998008,17.61619872938754,22.08805590843464,26.40974247706871,31.20832680395194,36.41864927590451,41.851548810558334,47.4305000257046,53.1224895431828,59.17889596574041,65.18776436252281,71.32221366778631,77.13808077686114,82.80064936633515,88.55801528277848,94.22860494630837,71.73004058710286,25.62750603901757,2.5186075312986644,0.12016725319730728,8.806273408121548,47.970706693806484,137.79262336105924
317.0,1.0,-23.842999999999996,-28.35273422546432,4.1733307920774845,-1.9241478729560593,4.170542502299439,3.6248909383687558,-37.83775,-33.58385,-32.116575,-31.424500000000002,-30.378075000000003,-29.3992,-28.099124999999997,-27.266499999999997,-26.6846,-26.42405,-26.2184,-26.0457,-25.90035,-25.75665,-25.6149,-25.471799999999998,-25.325974999999996,-25.13715,-24.852275,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,422851840.0,38656.0,10527.606433301797,7447.498471376324,0.8629832015826222,0.687417696256817,2.9843833717266075,5.354454174776678,10.15023323535733,15.70859050772961,19.863418827738812,23.460903942146736,26.83807926672378,30.681785847260358,35.474840549351754,40.539422980871976,46.21783365067065,52.275656646072534,58.29303805323397,64.29915877863982,70.3854967262292,76.32593014139421,82.49290910026548,88.45223140095595,94.41270398634188,71.30408803465617,25.67345516108151,2.8631180600507893,0.15933874421152217,4.975083364115949,48.67422338296071,171.49498226501026
318.0,2.0,-24.294999999999998,-35.26745953411631,5.840074796823887,-0.6232378049915385,-0.44572910424841305,4.399973790390844,-47.101749999999996,-44.20019,-42.701935000000006,-41.503679999999996,-38.649325,-37.04274,-36.148559999999996,-35.331,-34.4325,-33.7778,-33.3096,-32.861940000000004,-32.331599999999995,-31.73403,-31.11645,-30.47114,-29.763865,-28.65321,-27.060955,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1357452288.0,38656.0,12041.41049568889,8172.341695607998,0.7834583818266792,0.3911986483806644,4.631358358283602,9.643495919320296,14.534748200299177,19.842837820610015,23.756333747473857,27.620777784566968,32.01023357072864,36.01338450873052,40.05625220177168,45.08309967208218,50.15032395746347,55.54684276313954,60.92712409204027,65.93381144310246,71.2064841280079,76.89882298095179,82.01111993705668,87.4066203643984,93.5292617813172,72.32817656033778,25.089593017067024,2.512152716176418,0.06919064684384203,10.372065577442795,48.42436409981193,
319.0,1.0,-31.580900000000003,-38.54354244910025,5.483241056811248,-0.6490777858345204,-1.1675877402380397,4.301970573700768,-48.00459,-47.26012,-46.54047,-45.96862,-44.89305,-41.01122,-39.57053,-37.8307,-36.59612,-36.0328,-35.53339,-35.147540000000006,-34.8306,-34.41366,-34.1085,-33.8465,-33.42584,-32.898520000000005,-32.5767,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,360961536.0,38656.0,13337.824188005765,8907.933374497656,0.8252377602179228,0.145050160330082,7.132735605380402,13.213418949990283,19.62686683602765,25.620103744239387,31.246391859325424,35.51963608665495,39.190400608224365,42.70393175631877,46.966537731045115,51.23822168132618,55.61955055510403,60.10414140081674,64.6113562637322,69.60168963820013,74.86244739384088,79.54795937038566,84.31432206671461,89.51004463810793,94.51271838559552,76.52884011380851,22.307209104681668,1.141780290433433,0.022170491076377342,4.879925499011207,48.737494889701814,183.4545674728358
320.0,1.0,-25.206599999999998,-31.862578837489362,5.914590492284329,-1.44961063264285,1.2461141734424759,4.144096893302209,-46.5674,-42.177099999999996,-38.26035,-34.4093,-33.405025,-32.642700000000005,-31.8763,-31.313499999999998,-30.60765,-29.981450000000002,-29.3558,-28.8316,-28.359699999999997,-27.97265,-27.687225000000005,-27.3865,-26.958000000000002,-26.527049999999996,-26.139325,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1462396672.0,38912.0,15181.743994352511,8318.404917581935,0.48588670716507165,-0.043314785937698996,3.9054093252203463,6.953818888340578,9.567286542621453,12.608378802437537,17.101868240575428,22.003743728432116,27.19827633743412,32.538682363741046,37.82877755345439,43.01625544180669,48.60184364533346,54.14573372333277,59.89676650467651,65.46744001343022,71.1569584315903,76.81055554262093,82.51722936087207,88.25560565827108,93.98276092356971,85.05284139277039,13.795859892448561,1.0858958121379483,0.06436476133131241,4.123839105319302,48.823877923925,239.56276531485406
321.0,2.0,-33.701699999999995,-39.14922875323126,3.4487265193994503,-1.1314271773253914,0.9260173187551821,4.022289581003748,-47.8313,-42.922940000000004,-41.73308,-40.94042,-40.4504,-40.19956,-39.99992,-39.832139999999995,-39.63076,-39.1351,-37.81316,-37.40534,-37.02772,-36.66288,-36.2486,-36.0726,-35.863040000000005,-35.60876,-35.256820000000005,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,32631552.0,38400.0,6488.676078743289,5749.932217326124,1.5361120041747158,2.773053912555832,4.2238383267826185,6.718601677296869,9.818227462794292,14.684585029850863,21.218040747801393,28.500709987683088,35.57391324813481,40.415950795107754,46.47085127915461,53.35733954670621,58.15779770450391,62.22002557524693,67.22210454470569,72.34892168169016,77.48750657032801,81.83686758141323,85.71944111024814,90.2359041948112,95.21209411063256,55.65718830781468,35.335056671306425,8.132829588387354,0.8351560946510241,3.921488235494618,48.59499574468086,267.5589237430121
322.0,2.0,-23.9323,-32.145084968440905,5.671734177576018,-1.2664217490103258,0.9615461210948926,4.213788816549105,-46.250775000000004,-40.35488,-37.96372,-36.372679999999995,-34.823750000000004,-33.5856,-32.254599999999996,-31.60006,-31.013305000000006,-30.247,-29.7173,-29.192500000000003,-28.853,-28.528200000000002,-28.107574999999997,-27.677419999999998,-27.2224,-26.777420000000003,-26.112455000000004,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1826869504.0,38912.0,12479.298759495054,9419.374907047883,0.9150539354624426,0.14179207981595532,5.4644840138510515,8.464480230329578,11.883634574043445,15.90736762334175,19.253822302569894,23.080602039542285,26.96529768116377,31.58061934564977,36.40779018663831,40.74840016597048,45.39424223701968,50.33690857428643,55.47788748900151,61.08991482732639,67.28953706372668,73.60095535318543,80.12656299724405,86.16098547562157,93.11411703328756,68.47437018416306,28.51521941089677,2.887452866276846,0.12295753866331495,7.757703102418946,48.3035409626209,
323.0,1.0,-32.3489,-46.43112317412722,2.1857296819085485,2.376603518073642,8.366478259286884,3.4752461010136773,-48.531115,-48.38203,-48.240745,-48.1098,-47.976175,-47.80788,-47.631159999999994,-47.43034,-47.25727,-47.0873,-46.881265,-46.42032,-46.064615,-45.499340000000004,-45.174800000000005,-44.899699999999996,-44.675450000000005,-44.462939999999996,-43.527029999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,137582336.0,38656.0,14733.5977725423,7937.498619077708,0.46119939897179657,0.047701557133352335,5.98532648842363,12.118951083953103,18.48609402881486,24.28107050021305,30.267327340626053,36.36820354612964,42.09247326633558,47.3573351741898,52.618103533290785,58.144952561352056,63.50284966814345,67.57630281840832,71.61663543785156,75.68152934981421,79.43270857096074,83.5794734579881,87.81945961435049,91.85365191066388,96.07521709763672,82.01970443349754,16.780895266652387,1.1779824373527523,0.021417862497322766,11.095059984810982,48.582712197472695,198.3938147753607
324.0,1.0,-33.976800000000004,-38.53152363861386,3.8039462028755615,-1.4771510913697596,1.1363158790406267,3.736569262105152,-47.879195,-46.19141,-42.541515,-40.037,-39.5446,-39.052890000000005,-38.673235,-38.34334,-37.999745000000004,-37.07285,-36.46672,-36.1717,-36.00462,-35.88586000000001,-35.758125,-35.6511,-35.53893,-35.43126,-35.284635,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20491264.0,38400.0,6340.118811881188,5371.686069057385,1.5865854523908605,3.337840579090292,7.017390435260607,13.44010794063265,17.277997101594124,21.36325021238319,26.497926140622656,32.45090200389786,38.93233721453201,45.29258907600819,49.95252611063915,52.51361751036929,55.147169057018644,59.366098645744835,63.63874868822148,68.44735395532457,74.01928939083504,79.32262255759332,85.02573584528508,89.90305332067364,95.09020038978562,72.86509900990099,23.85519801980198,3.217821782178218,0.06188118811881188,2.266319818963778,48.50548186881189,249.15151920593115
325.0,2.0,-29.687500000000004,-35.74973651060964,2.278425180511213,-3.227957904065587,14.597960322635885,3.397935081860023,-38.547720000000005,-37.63375,-37.32598,-36.931580000000004,-36.52575,-36.196690000000004,-35.94031,-35.71274,-35.490225,-35.25025,-35.07349500000001,-34.923300000000005,-34.770185,-34.58654,-34.405199999999994,-34.19658,-34.0088,-33.82687,-33.594454999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74374912.0,38656.0,12525.246210845402,8080.0524291542215,0.6938057092059676,0.31731857696569943,2.07071976098607,5.88275788480933,9.770176265889228,13.116508964743382,17.64414322937283,21.767684242772617,26.34385100180018,31.56092204855315,37.63264687963597,43.730186867313535,49.31452154188767,55.09849342746113,60.10009396717001,65.6193744471254,71.03608270487769,76.69097880747745,82.54585632316446,88.15807136686091,93.9492714962809,79.504883799259,19.366790165038733,1.1114853486022231,0.016840687100033683,3.072730366762468,48.459088497810704,311.0893514540019
326.0,1.0,-19.753400000000003,-29.218224111245124,6.68815989507178,-1.0585923402807271,0.5952050286039503,4.241018372685042,-44.32799,-40.50662,-35.20675,-33.1822,-31.824650000000002,-30.959000000000003,-30.15883,-29.3507,-28.675,-28.0417,-27.34229,-26.60738,-25.84297,-25.093700000000002,-24.278700000000004,-23.312139999999996,-22.5772,-21.831899999999997,-21.0561,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6762564096.0,38912.0,15419.823596609836,7816.673769832377,0.26204805345709464,-0.09377581280256386,3.961706775666175,6.801105046413449,9.538482842351755,13.529792590671216,18.21618165110845,23.153692501430747,28.176253222162433,33.28831183029426,38.54484960137818,43.90499399120224,49.280231354423826,54.801041903499915,60.28363736191936,65.8447601943439,71.5406825476394,77.05146139882146,82.68414998546729,88.53248222137073,94.21256206308644,87.43008416122655,11.8728666120945,0.6797199034118245,0.017329323267124677,6.967137178967353,48.63037014613639,
