tree_id,Zmax,Zmean,Zsd,Zskew,Zkurt,Zentropy,Zq5,Zq10,Zq15,Zq20,Zq25,Zq30,Zq35,Zq40,Zq45,Zq50,Zq55,Zq60,Zq65,Zq70,Zq75,Zq80,Zq85,Zq90,Zq95,Zpcum5,Zpcum10,Zpcum15,Zpcum20,Zpcum25,Zpcum30,Zpcum35,Zpcum40,Zpcum45,Zpcum50,Zpcum55,Zpcum60,Zpcum65,Zpcum70,Zpcum75,Zpcum80,Zpcum85,Zpcum90,Zpcum95,Itot,Imax,Imean,Isd,Iskew,Ikurt,Ipcumzq5,Ipcumzq10,Ipcumzq15,Ipcumzq20,Ipcumzq25,Ipcumzq30,Ipcumzq35,Ipcumzq40,Ipcumzq45,Ipcumzq50,Ipcumzq55,Ipcumzq60,Ipcumzq65,Ipcumzq70,Ipcumzq75,Ipcumzq80,Ipcumzq85,Ipcumzq90,Ipcumzq95,p1th,p2th,p3th,p4th,slope_mean,dtm_mean,aspect_mean,Common Name,group_id
67.0,-26.9256,-32.04720377176016,4.914067173271228,-1.5875386967379226,2.631998834107206,3.8517296067600912,-40.90147999999999,-38.79066,-37.087575,-35.70571999999999,-33.8341,-33.2568,-32.81656,-32.14134,-30.60302,-30.1732,-29.799730000000004,-29.223920000000003,-28.8647,-28.625,-28.447175,-28.23652,-27.93732,-27.64808,-27.410695,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,163147872.0,50179.0,19722.905222437137,12948.381834424568,0.5738566796900356,-0.4533130143837693,2.416014963406939,5.821350216569175,10.160908503912328,14.977983899170932,19.098892077489065,22.903322943740264,27.506746149897683,32.63676831776267,36.011131055390045,39.98729937464339,43.95229378168046,48.96666871634097,54.41363525722236,60.43115168550896,66.48870663786532,72.56979300349073,79.53868500350406,86.45217756808988,93.27284268838028,80.04110251450676,18.338974854932303,1.5836557059961316,0.0362669245647969,1.6804732167826597,49.953104327853,283.16744011129094,Narra,2
68.0,-20.330600000000004,-27.63649305376705,6.727430070884432,-1.575402652513707,1.6122985912040928,3.943961720134967,-44.22742,-38.56102,-34.26554,-32.33688,-29.19675,-28.039520000000003,-27.21766,-26.35302,-25.4101,-24.6546,-24.1557,-23.816700000000004,-23.5748,-23.336820000000003,-23.10785000000001,-22.9122,-22.71993,-22.4376,-21.721370000000007,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,854022606.0,47562.0,15938.312636470522,9208.633041222842,0.4282650811318763,0.0470158050231916,2.7208825430084693,5.018667503515709,7.063325440825626,9.769196905778394,12.95555530060524,17.887636337345384,23.440355512088164,28.838326324116064,34.386239771269004,39.65189617006462,45.28012552398408,51.224793105769386,57.360496965580325,63.63306945062295,69.85797949709074,75.85298005565909,81.73696060218809,87.50170929316127,93.9349274087014,81.09848272773081,16.977399548364218,1.840135863986712,0.0783830692570404,2.955888654392416,49.27529944385345,264.7258670059817,Rain Tree,4
69.0,-20.4545,-26.346466899000777,4.53678962013002,-2.1468294256147624,6.24548670504686,3.7988582576961543,-36.0575,-31.3253,-29.4253,-28.6537,-28.106200000000005,-27.1945,-26.538300000000003,-26.0081,-25.5332,-25.0589,-24.725700000000003,-24.4616,-24.1489,-23.8233,-23.5135,-23.1468,-22.6961,-22.1634,-21.6557,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,825508079.0,49655.0,15592.98235771897,9362.545644936708,0.4436387966471599,0.1578065055457793,2.9851117907714624,5.549419583572603,8.524822323392428,12.940753181895872,18.158960985771287,22.728362904368375,26.629607945968992,31.154435739931746,36.243847590497055,41.41517456911527,46.941488261315975,52.51438938370463,57.993663318224165,63.65874621561396,69.49155406145941,75.34416607447885,81.46924556022425,87.28186947277592,93.36451957364793,76.39069908010805,21.40684913394156,2.130673768912563,0.0680002266674222,3.3156577214104117,49.71772718309062,277.59970033654884,Narra,2
78.0,-24.8303,-29.82524055534233,3.5188555728337856,-1.4630114877790354,2.358557507550044,3.775389864406289,-37.20659,-34.79395,-33.4876,-32.29846,-31.19255,-30.45787,-29.71433,-29.3045,-29.0589,-28.8564,-28.649545,-28.41964,-28.152135,-27.83649,-27.42965,-26.9985,-26.686915000000003,-26.30512,-25.8811,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1238215180.0,52016.0,18278.397153907477,10736.081685173083,0.5642602171856237,0.0279940260916311,2.464934406635202,5.528407832958404,9.64734812894153,13.876702997616292,18.45702505440129,23.10640546338642,28.367097954654376,33.79101078376377,39.32696730466509,45.06410372064733,50.83560855714917,56.85164350836015,62.63853468506176,68.18758981778919,73.5540007674595,79.15777078423477,84.20975068323746,89.35011457378515,94.64903014676337,81.58306515898556,17.30684066015175,1.0909037229488354,0.0191904579138496,3.477769463883257,49.69400516666175,185.5873576896676,Narra,2
79.0,-24.6616,-32.29812356605969,4.9360300170396965,-0.5513001638326294,-0.663993754122703,4.290262834576284,-41.54051,-40.21514,-37.5676,-36.64748,-35.86815,-34.827510000000004,-34.1273,-33.441700000000004,-32.634065,-31.678,-30.648605,-29.60142,-28.8269,-28.42829,-28.031,-27.6484,-27.175145,-26.47483,-25.986915000000003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1619744557.0,50970.0,18117.13745470001,10386.713686800464,0.3907610532253324,-0.2844519875502924,3.9626866299758152,8.469967218417391,11.977002618197409,16.445261251154182,21.13160914915796,25.48867024839152,30.45238490651708,35.6607942594247,40.53025800660246,45.46103845928837,50.47237723176371,55.52937122788554,60.59584443474688,66.12593055930856,71.79892360027236,77.5632890118735,83.21043927422193,88.85738265209679,94.38234235103528,84.09914545210505,14.913202988680595,0.9641626772851328,0.0223703637421144,2.395482080420843,49.15375657017583,197.2574351962701,Narra,2
84.0,-31.0958,-35.98104788891398,4.134098003477673,-1.1191168365241302,-0.2151197796984036,3.956448984179971,-44.21163,-43.582510000000006,-42.36547,-40.61064,-37.914325000000005,-36.48436,-35.077965,-34.51736,-34.115125000000006,-33.828149999999994,-33.691720000000004,-33.55908,-33.45079,-33.33341,-33.220825,-33.11412,-32.943014999999995,-32.730999999999995,-32.00058,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,184103419.0,51458.0,20783.858545947165,11000.390012494085,0.3160293684360237,-0.3629891466513282,4.006293875509178,7.532919309879846,11.212533212107267,15.964596507574909,20.59794826515416,24.670032336553184,28.42926235932642,32.813669799364234,38.19457367057371,43.92587136037924,49.08196626158257,54.39259930311234,59.815952141551485,65.44589158336055,71.23149733574475,77.13076800599777,83.43947811202789,89.67769903284632,95.2285758473611,87.18672386543238,12.361706931587266,0.4402799729058478,0.0112892300745089,3.0522067123832266,49.05959783246782,135.76185699158714,Mahogany,1
85.0,-26.5116,-31.38175195163864,4.217461356364248,-1.145602234807073,0.4726099692038907,4.026998590557708,-39.84971,-37.11226,-36.156735,-35.36712000000001,-34.24835,-33.5883,-31.30826,-30.67662,-30.067390000000003,-29.41645,-29.077395,-28.79904,-28.611500000000003,-28.42169,-28.212850000000003,-28.01672,-27.780745000000003,-27.51285,-27.227695,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,303035084.0,52866.0,18597.95532097705,11862.529544731344,0.5529820936178979,-0.3630448899099154,4.0557135621959866,8.227804408284289,12.632749480584897,17.38608094632369,21.860683959617035,25.551533828340485,28.45632223891277,32.92544535866349,37.48056380164879,42.96133645040256,48.21089428707865,54.0225375356208,59.56411568503401,65.40520238904087,71.59055319152418,77.66842996964668,83.71980981581657,89.34803766814011,95.07614867458712,76.43918006628206,22.290413649196022,1.2519945992389836,0.0184116852829262,3.4989436450414457,49.04091970664049,144.17319687511483,Narra,2
86.0,-26.5693,-32.10438665625311,4.482694253459011,-1.3201845955897362,0.9393411860368616,3.875128228698739,-41.4623,-39.51142,-37.26124,-35.85814,-34.953199999999995,-33.3155,-32.213159999999995,-30.978560000000005,-30.371279999999995,-29.9224,-29.564200000000003,-29.3526,-29.181,-29.056400000000004,-28.9323,-28.78876,-28.63502,-28.42142,-28.05816,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,664099451.0,55899.0,22071.17056067001,13441.44221480104,0.4244268803516729,-0.6223620932972524,2.4025749420473472,6.1090791354983365,9.915679481566082,13.853178595685964,17.79481383730281,21.789061680763236,25.78798909442255,29.90773259952597,34.129276369481595,39.29993687044925,45.22949093659167,51.26325710514704,57.44965297373812,63.43275850712907,69.59191824418478,75.69272843744604,81.85173157145104,88.00007003770283,94.0351048415488,80.31838877995281,18.4618963740902,1.1931270563993486,0.0265877895576456,6.045207098245673,49.20639911927947,157.02965214776123,Narra,2
87.0,-26.0505,-30.0800811846931,3.446091139700269,-1.1489967861884602,0.3587022154772392,3.722265258423117,-36.42415,-35.6697,-35.16589999999999,-34.3088,-32.244150000000005,-30.905400000000004,-29.68515,-29.1486,-28.7393,-28.4406,-28.22445,-28.0376,-27.85185,-27.670900000000003,-27.5133,-27.363,-27.223650000000006,-27.0935,-26.934800000000003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,269609906.0,52896.0,18656.83385232856,11933.891793778384,0.5673614613970469,-0.3667094265821382,2.869535513283403,6.901195982020038,11.276938021706073,15.260743052964823,19.10275915455421,22.63165582647397,25.85123559962964,30.204904637294742,35.05365934143384,39.94156282966843,45.32983665666943,51.26506071331074,57.28009860290519,63.64205512537807,69.73733190649159,75.72851496042581,81.77842063414391,87.8419801088466,93.93973788188627,74.48619472700851,24.053698705971904,1.4324268216732403,0.0276797453463428,5.153680517351482,49.44563704933914,190.6812795553659,Narra,2
88.0,-26.1825,-31.16345890499195,2.377610843563479,-3.083498933958153,20.394049007049357,3.365622992847333,-34.390134999999994,-33.49964,-32.790175,-32.45232,-32.147425,-31.708,-31.40377,-31.21048,-31.075935,-30.95405,-30.833255,-30.6912,-30.503765,-30.303,-30.037025000000003,-29.763320000000004,-29.400025,-28.74478,-27.836170000000006,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,273132168.0,53224.0,21991.317874396136,12625.438555702249,0.3784298120641845,-0.5406567981669657,2.745105805333043,6.199092960738334,10.659678137948218,15.133750924570702,19.929326303300897,25.43130291412617,30.741348269164693,35.765749496046176,41.024812939646125,46.729369497041446,52.275405729580704,57.8403566144578,63.9447939358062,69.40763015508301,75.222413201802,81.02254876108185,86.34945811289427,90.41441943960258,94.71956228897945,83.42995169082126,15.547504025764896,0.9742351046698872,0.0483091787439613,3.2356681267094105,50.01988375201288,221.26587647427357,Narra,2
89.0,-25.3101,-29.425101612600084,2.938641481913607,-2.520194446214026,8.437237596105435,3.496812638335685,-35.601769999999995,-32.45346,-31.463,-30.67962,-30.07785,-29.5748,-29.28033,-29.0535,-28.80092,-28.5914,-28.44075,-28.30528,-28.15597,-28.017100000000003,-27.846650000000004,-27.56278,-27.26166,-26.93016,-26.52515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,646625748.0,56144.0,24306.497312333195,13965.962919325902,0.2605290168116456,-0.7987011635224333,3.0220083348737914,6.079243537948322,9.997098043179069,14.575283043013004,19.128789625618182,24.13259593863249,29.21388246358541,34.46342875910348,39.741326075373046,45.33622546066631,50.756664889255234,56.04276447711142,61.525589451164265,66.88008362450795,72.32085970074918,78.10607520070482,83.3879669449847,88.48919421625011,94.34028630731234,84.73480434537458,14.52843664248393,0.7217231139345187,0.0150358982069691,5.068323223953709,49.61836429350074,153.2959336844732,Narra,2
91.0,-24.1616,-30.04437487406997,2.8195910412945184,-2.2488835797665607,7.358940107595668,3.44097302884184,-35.97227,-33.642959999999995,-32.05142,-31.395840000000003,-30.88255,-30.30636,-29.94833,-29.66174,-29.42587,-29.2466,-29.06802,-28.88176,-28.71473,-28.56914,-28.4094,-28.25026,-28.05318,-27.8288,-27.2688,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,499491171.0,57345.0,23082.913766809925,14808.57329659889,0.4406425178642793,-0.7483803994141449,2.4183512545009527,5.076153187900893,7.730476381133071,12.38161825286798,17.869292027986617,23.15106466616604,28.22098270882149,33.81955353921561,39.60451805463444,45.37033868812868,50.942983534738,56.28039139054172,61.6244139778799,67.37285852846436,73.02764236447334,78.8255062069956,84.49386846119047,90.16598733834276,95.2165038368616,76.76417579370582,21.53981237580295,1.682147973566246,0.0138638569249965,9.263909295107135,49.520312431258375,192.2718114626826,Narra,2
92.0,-24.1604,-31.041179911470124,5.437137407657894,-1.4029552183357266,1.2218169140961237,4.131302172211555,-43.956975,-40.67405,-36.415125,-33.6967,-32.4224,-31.547,-30.9255,-30.3206,-29.842275,-29.4221,-28.990525,-28.6366,-28.2366,-27.8199,-27.3756,-26.8951,-26.4367,-25.88615,-25.3103,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2103238484.0,60174.0,21451.548089672197,13987.650657664804,0.5665189116332564,-0.4441098598234441,4.990147327486805,10.324446640355408,14.663219808220283,19.2031693539514,23.72191260266042,28.46434460734221,33.25319127243584,38.365259391098135,43.44214524176613,48.15306512811031,53.14105682748623,57.999331758138375,63.41745309182922,68.84676212495549,73.90840020403506,79.22397044728096,84.26254628193652,89.2610553335615,94.82355349484942,77.52789506966118,21.20331273075903,1.242274034636803,0.0265181649429859,2.769959973204181,48.895955771780606,172.01289670853913,Narra,2
93.0,-16.696199999999997,-25.14419556972449,8.382048383916324,-1.4148372597456165,1.225280215608989,3.9743454905113778,-45.1601,-37.081,-33.0917,-31.37308,-30.1974,-27.39096,-24.337940000000003,-23.28046,-22.4325,-21.8662,-21.27519,-20.34806,-19.77635,-19.30412,-18.9796,-18.62212,-18.22403,-17.934599999999996,-17.651400000000002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,727072413.0,57508.0,17106.37867915206,11051.966331172862,0.710113080345421,0.4400602884031515,5.367506633758088,8.990417849893035,11.883240851279554,14.962956516409598,18.539789791199244,22.787915624024645,26.248761552172933,30.99243843817796,36.10199566188189,40.98746007572701,46.49976727971386,52.06218641113537,57.339037425423534,62.78850150789589,68.28980953235533,74.14811556053358,80.7968907218049,87.4562217780088,93.86196351256692,71.25614662494412,25.51349316518834,3.089193703973837,0.1388137307954732,3.489046134226326,50.00002597463708,176.89738012564996,Narra,2
94.0,-22.1302,-27.76457701373356,5.20339534430622,-1.912643764081696,3.790611739455689,3.790851450402268,-36.78304,-34.84198,-32.88098000000001,-31.10922,-29.818,-28.079680000000003,-27.036,-26.489700000000003,-26.07306,-25.7078,-25.45132,-25.215020000000003,-24.96936,-24.67558,-24.3509,-24.064039999999995,-23.8449,-23.58316,-23.219960000000004,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,997456884.0,61721.0,23990.59297207591,15371.329180280449,0.3879962070394807,-0.8161793946697347,2.480667826039085,6.963032399102677,10.15891239264834,13.294459753309996,16.588609357875765,19.361268551834467,23.337140756050964,28.61398768991804,33.54348617639096,38.729758568692176,44.32922766815052,50.06227467171404,56.02215333449941,62.01534170774242,67.94369489759319,73.82456793992111,80.01437212999375,86.57855019626092,93.36115404462936,73.88941001034226,23.94833682083845,2.13339105755586,0.0288621112634389,5.680925567304259,49.37360038242298,161.3626587027857,Narra,2
95.0,-22.8401,-30.331486516262803,4.340921646647344,-1.4310368102171738,3.1694153470805317,3.8898042170385314,-38.54076,-35.32116,-34.36,-32.1592,-31.7764,-31.55728,-31.2717,-30.406820000000003,-29.96066,-29.672400000000003,-29.30942,-28.9453,-28.6481,-28.2721,-27.9163,-27.3824,-26.17496,-25.4525,-24.46682,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,803982913.0,63828.0,24881.097793457742,15732.787579260788,0.5061947947957455,-0.6110853833303258,2.266876783735825,4.76014419973127,8.180641147531452,10.994650579097568,15.564548447063824,20.89272785328461,26.272940330511723,31.28057635722415,36.551235884288005,42.13255810823433,47.89821024467469,53.44475523698101,59.29863748236152,65.77703598534065,71.73970574173136,77.97107399470316,83.49895441123635,89.06904206806196,94.2804520772197,79.37362671370656,19.326586822641044,1.2502707888465945,0.0495156748058057,4.450629377785288,49.33567026274255,206.84985389238597,Narra,2
96.0,-23.084,-31.157521487437688,4.019800499755974,-0.4348773357410747,-0.4529737733618941,4.058792593837546,-39.01089999999999,-37.5676,-36.116800000000005,-34.2238,-33.421600000000005,-32.946,-32.1671,-31.5389,-31.1593,-30.7817,-30.2555,-29.8065,-29.2865,-28.815500000000004,-28.3676,-27.662,-26.6168,-26.0889,-25.5824,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1008627567.0,62587.0,25265.5887127076,15292.073976926198,0.3520944593716134,-0.7085278761182816,3.1507951041357964,7.153589229630882,10.734018635046883,14.25428886775608,18.713818477261587,22.846998390635896,27.13401397643933,31.672416008831927,36.52835596154195,41.69623593085871,47.03624246669038,52.462253294728754,57.7676288119934,63.646827431993046,69.4023777361223,75.54512348560468,81.15526342737766,87.4741714252591,93.61579971569428,82.94130908544375,16.279652313318806,0.7589990230705643,0.0200395781668795,1.7599532917545495,49.01069790586409,183.1148101234892,Narra,2
97.0,-17.424100000000003,-23.70741026537588,5.827437586627404,-2.023197860148339,4.479955980004987,3.80241872379414,-36.54067,-30.25144,-28.66863,-26.9795,-25.27765,-24.171399999999995,-23.51086,-22.90382,-22.2416,-21.815100000000005,-21.43369,-21.03746,-20.5429,-20.2112,-19.855000000000004,-19.50484,-19.1281,-18.83422,-18.47973,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,755725040.0,61644.0,19719.882055162696,12369.580188314663,0.7050785488880034,0.3999413502670905,4.398186938466403,7.106825254857243,10.95011077044635,15.22482767012722,19.785830042101026,24.91612002164173,29.522730912819828,34.44350156771304,39.26929336627512,44.235053399845,49.308128125541536,54.39759637976267,59.55475446466615,64.93953793035627,70.72558916401658,76.68513286260834,82.73119440372123,88.31121752959251,94.03196776436045,77.21994624637945,20.695143908357903,2.011846671711505,0.0730631735511311,5.6854592144458,49.7459226521932,185.6971257162039,Narra,2
98.0,-18.4507,-24.55321924686192,5.643259240319879,-1.0303389321366565,-0.1927092338294138,3.943094395298652,-36.8463,-33.2496,-32.61409999999999,-30.7713,-26.6973,-25.7478,-25.2147,-24.399400000000004,-22.760500000000004,-21.8926,-21.527899999999995,-21.242,-20.948600000000003,-20.4678,-20.0494,-19.7561,-19.5709,-19.4006,-19.027899999999995,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,159237205.0,60797.0,17083.704001716553,9842.153931732442,0.453972782469825,0.4348302901347383,3.108900963188848,6.923505722170896,11.724609208005129,14.504063293499785,17.617718170825718,21.424263255562668,25.61582137792484,29.881401774164523,33.521931636516726,38.18381388947388,43.93016380813768,49.66111782733187,55.34412702106898,61.08226654694171,67.42268743036529,74.01996537178607,80.46843826478869,86.67383793881586,93.05685062733926,77.28784465186139,20.695204377212743,1.9633086578693275,0.0536423130565389,2.313754775504206,50.13570451668275,135.50640929846713,Narra,2
99.0,-17.803399999999996,-24.44686788200199,7.012236074272139,-2.06768142634937,3.3807687101236468,3.5039411936976035,-42.5041,-34.288380000000004,-30.286660000000005,-26.50412,-24.846775,-24.04475,-22.692665,-21.9831,-21.567454999999995,-21.36355,-21.219760000000004,-21.10012,-20.9379,-20.792620000000003,-20.637025,-20.4536,-20.13434,-19.62734,-19.24955,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226101487.0,61439.0,18735.622058336096,10854.653724532476,0.5368213566752236,0.4801560613822713,4.54355835351052,8.781835654181256,10.902856202798878,13.332538586975328,16.556573110905724,20.211045759287728,24.84633548650655,30.413038371569844,35.97526627500685,41.3674293968708,46.91209394832507,52.542431974363794,58.155012045542186,64.00203329932103,69.83986487448443,75.5735551619791,81.35164055776423,87.92601129598056,93.8650124844159,74.86741796486575,22.50580046403712,2.5522041763341066,0.0745773947630096,7.914708346491093,50.30202283725554,91.70311461962164,Narra,2
100.0,-22.0772,-30.062994608902333,6.715602338659767,-1.0920712715149137,-0.1923980446893729,3.6013229887518943,-43.088075,-40.04,-39.57045,-38.299400000000006,-36.701175,-30.69765,-29.555375,-27.0299,-26.4588,-26.28915,-26.151225,-25.9878,-25.802299999999995,-25.6322,-25.434925,-25.1128,-24.73765,-24.50705,-24.166875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,171977848.0,62508.0,18580.1477960242,11309.894432758994,0.6022504480586555,0.2586990577325316,3.394724418228562,6.678610724330031,9.822290019584385,13.145298806157871,16.996940792048985,21.21826701773824,24.5158260149877,28.680372834994422,33.506551378640346,38.7811149956941,44.49430312676084,49.74046134127693,55.51790425939043,61.70859749332368,68.46406346473181,74.97085264144019,80.75868410680427,86.68986601111557,93.59521872840274,71.96413137424373,25.334917891097668,2.6361279170267933,0.0648228176318063,2.3172144685548246,49.974571780466725,161.27320390928247,Mahogany,1
102.0,-24.6715,-30.1206953808648,4.435743548434012,-3.055994110639886,9.283706555316492,3.449854368555043,-44.0833,-32.2542,-31.580500000000004,-31.0639,-30.4845,-30.0363,-29.7099,-29.4656,-29.2209,-28.9588,-28.7798,-28.5826,-28.352300000000003,-28.1287,-27.9125,-27.6783,-27.426900000000003,-27.1811,-26.8577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,527562484.0,65535.0,22563.72627346991,15213.854675638651,0.7884676257617909,0.0170157715847114,2.640421641505501,5.445917757866953,10.260070350263952,16.48304829044667,20.760327794650387,25.41475845352188,30.592013438165555,36.15851198395677,41.465528659539785,46.98429219618278,52.36395239961757,57.55457565856786,62.53530529665184,67.35817041152607,72.54733469637694,78.21225305323264,83.91198813902014,89.27462874710402,94.59976839444862,78.1489243402763,20.42684230785681,1.3600786963774003,0.0641546554895,3.659041773873649,49.82857168641204,216.597816620794,Narra,2
103.0,-22.1778,-25.878115925470205,3.3941649950197204,-2.393297775561699,7.255233288914056,3.341816038236218,-32.76488,-29.56234,-27.73542,-26.91234,-26.5498,-26.34682,-26.15682,-25.82434,-25.0601,-24.7878,-24.61192,-24.4626,-24.302460000000004,-23.9771,-23.6288,-23.3999,-23.25336,-23.11056,-22.94312,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,103176746.0,62244.0,18136.183160485147,10786.36947736871,0.5725794251705815,0.5787731339100164,2.274736402328486,6.106792706953561,9.340221875188814,13.10506245273523,17.40822394224373,21.84464995629926,26.56404089347807,31.45168098245704,37.33543990619747,42.83424871724487,48.24196238947098,53.64350897439623,58.69360233554952,64.5395465369687,70.5018754904327,76.47029205592509,82.59434640437294,88.93697325945907,94.8040336530869,78.34417296537177,19.79258217612937,1.845667076814906,0.0175777816839514,1.2124827950904515,50.266395306732285,191.7953454113976,Narra,2
104.0,-21.9036,-31.385451097198317,6.553793012058071,-1.1419104299681333,0.3077033412083296,4.08243302496189,-46.599540000000005,-42.54062,-38.17916,-36.49236,-34.9042,-33.99358,-32.1681,-30.76948,-29.43192,-28.4103,-27.91216,-27.48532,-27.15998,-26.79512,-26.3835,-26.068600000000004,-25.78022,-25.43348,-24.80764,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,509437203.0,65535.0,15947.322053529504,12046.382339400783,1.2577990976187567,1.735842760969108,3.847309321851785,7.761181705451535,11.562549349188382,15.215337149218763,19.04764678130505,23.349331242304263,26.85542559403539,30.378267054045523,33.99930864491654,38.59761749673394,43.80605925240996,49.26854880678984,54.99895538646007,61.14246548263967,67.87027212851591,74.48350233659711,81.04102813237219,87.48159682401523,93.73554271025628,61.652840820159646,33.63593676631711,4.520269212709344,0.1878228204726874,3.915881325229457,50.11124050086086,191.09758324289703,Narra,2
105.0,-20.1838,-23.773252923728812,4.285764928045562,-2.803018067097581,8.573014178734077,2.977866130680608,-36.094755,-29.77209,-24.00316,-23.54392,-23.369775,-23.25508,-23.122585,-22.95636,-22.78945,-22.66775,-22.56403,-22.3874,-22.19573,-21.93672,-21.735825,-21.426700000000004,-20.88667,-20.734980000000004,-20.610475,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43838397.0,60425.0,18575.591949152546,9866.123753333224,0.3343484337224868,0.3602334634484951,1.855293659574277,3.899225603527428,6.113982680525476,11.2629186692205,16.038823226132102,21.34289946778848,27.16707228140664,33.02522443966188,39.22355098887398,45.03257498215548,50.22088284843079,56.10413172726183,61.49061746030541,66.97767256407666,72.3104177372179,77.55751424943755,84.28954644486659,89.93121258516821,95.19871358434936,83.55932203389831,15.38135593220339,1.059322033898305,0.0,1.622687106837802,50.21555516949152,176.6013070228946,Narra,2
106.0,-15.8836,-23.214130851381945,6.449068713186291,-1.6796672930748044,2.869852007443617,3.759697493438619,-36.11698,-34.64106,-29.97334,-28.63802,-24.8331,-23.06338,-22.46662,-21.91862,-21.52642,-21.1947,-20.53488,-20.07218,-19.685900000000004,-19.3385,-18.9489,-18.497960000000003,-17.96584,-17.5931,-17.069480000000002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,427356109.0,61099.0,18256.06001965056,10268.41132663476,0.4474225723290076,0.63365094635656,3.3621751736793355,7.576118679047594,10.406042657038512,12.91077928641474,15.804463672707204,20.17583607304886,24.94032277891224,30.03607162662556,35.30555778249095,40.54385308904055,46.53774798384829,52.50708864910598,58.31185368640652,64.31657257530861,70.16201188784224,75.62171037082331,81.63611205099211,87.491985518803,93.7516543141308,78.2476825152719,19.778717587252768,1.8838908112264516,0.0811653637489854,1.2128981726260804,50.2377410867615,196.88844248129365,Narra,2
